X1,id,X,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,free.park_agg,paid.park_agg,pool_agg,kitchen_agg,stove_agg,oven_agg,linen_agg,tv_agg,sound_agg,chair_agg,refri_agg,air condi_agg,heat_agg,storage_agg,coffee_agg,breakfast_agg,workspace_agg,dish_agg,soap_agg,dryer_agg,wifi_agg,laundr|washer_agg,shampoo_agg,sauna_agg,tub_agg,toiletries_agg,restaurant_agg,bar_agg,Amazon Prime Video,BBQ grill,Beachfront,Bidet,Building staff,Carbon monoxide alarm,Cleaning before checkout,Cooking basics,Elevator,Essentials,Ethernet connection,Extra pillows and blankets,Fire extinguisher,First aid kit,frascos recicl\u00e1veis e extratos adquiridos de pequenos agricultores brasileiros. Al\u00e9m dos extratos da agricultura familiar,Free residential garage on premises,Free residential garage on premises \u2013 1 space,Free residential garage on premises \u2013 2 spaces,Free residential garage on premises \u2013 3 spaces,Free street parking,Garden or backyard,Gym,Hangers,Host greets you,Hot water,Iron,Lock on bedroom door,Long term stays allowed,Luggage dropoff allowed,Microwave,Mini fridge,Paid street parking off premises,Paid street parking off premises \u2013 BRL70 per day,Paid valet parking on premises,Paid valet parking on premises \u2013 1 space,Patio or balcony,Private entrance,Room-darkening shades,Smoke alarm
19779,40635338,19779,86,100,0,0,1,0,Entire apartment,Entire home/apt,6,1,1,1,223,4,15,100,10,10,10,10,10,9,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19782,40636262,19782,NA,NA,0,1,1,0,Private room in apartment,Private room,2,1,1,1,500,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
19783,40636668,19783,100,NA,0,2,1,1,Entire apartment,Entire home/apt,6,1,2,2,481,2,3,100,10,10,10,10,10,10,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
19784,40637001,19784,100,75,0,4,1,0,Entire apartment,Entire home/apt,4,1,1,1,201,1,3,87,10,9,10,10,10,9,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19789,40638439,19789,100,92,0,1,1,1,Entire apartment,Entire home/apt,3,1,1,1,229,11,7,100,10,10,10,10,10,9,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
19791,40639494,19791,100,50,0,3,1,0,Entire apartment,Entire home/apt,3,1,1,2,557,2,3,100,10,10,10,10,10,10,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
19795,40645077,19795,91,41,0,19,1,1,Entire apartment,Entire home/apt,4,1,1,1,350,2,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19802,40651110,19802,100,96,0,0,1,1,Entire apartment,Entire home/apt,3,1,1,1,479,2,7,100,10,10,10,10,10,10,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
19803,40651503,19803,100,98,0,59,1,1,Entire apartment,Entire home/apt,4,1,1,2,314,1,8,100,10,10,10,10,10,10,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
19804,40651521,19804,100,0,0,2,1,1,Entire apartment,Entire home/apt,2,1,1,1,350,10,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
19808,40654330,19808,100,83,1,0,1,0,Entire apartment,Entire home/apt,4,2,1,2,721,3,9,100,10,10,10,10,10,9,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
19810,40655281,19810,78,100,0,0,1,0,Entire apartment,Entire home/apt,4,1,2,3,349,2,8,100,10,10,10,10,10,10,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1
19811,40655661,19811,100,99,0,30,1,1,Entire apartment,Entire home/apt,4,1,NA,4,330,2,13,91,9,9,9,9,10,9,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19814,40657149,19814,29,100,0,4,1,1,Entire apartment,Entire home/apt,6,2,2,16,600,4,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
19820,40665377,19820,100,100,0,1,1,0,Entire apartment,Entire home/apt,3,1,1,2,230,2,10,84,9,8,10,9,10,9,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19822,40667949,19822,89,100,0,8,1,1,Entire apartment,Entire home/apt,5,1,1,4,506,2,1,100,10,10,10,10,10,10,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19825,40669102,19825,NA,100,0,0,1,1,Entire apartment,Entire home/apt,4,1,1,1,757,4,1,100,10,10,10,10,10,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19834,40677076,19834,40,25,0,0,1,1,Entire apartment,Entire home/apt,4,2.5,3,3,600,5,1,100,10,10,10,10,10,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19836,40678378,19836,100,92,1,0,1,1,Entire apartment,Entire home/apt,3,1,1,1,277,2,26,98,10,10,10,10,10,10,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
19838,40679321,19838,100,88,0,0,1,1,Entire apartment,Entire home/apt,5,2,2,2,514,2,4,100,10,10,10,10,10,10,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19841,40681455,19841,NA,NA,0,1,1,0,Entire apartment,Entire home/apt,6,1,NA,4,1812,2,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19842,40682529,19842,NA,NA,0,1,1,0,Entire apartment,Entire home/apt,3,1,1,2,260,2,29,94,10,10,10,10,10,9,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
19844,40683082,19844,89,100,0,2,1,1,Entire apartment,Entire home/apt,6,2.5,4,5,1000,2,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0
19847,40688674,19847,100,99,0,52,1,1,Entire apartment,Entire home/apt,3,1,1,2,721,1,2,90,8,9,10,10,10,8,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
19848,40689705,19848,30,89,0,2,1,1,Entire apartment,Entire home/apt,3,1,1,4,273,10,4,90,9,9,10,10,10,9,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
19850,40690375,19850,NA,100,0,2,1,1,Entire apartment,Entire home/apt,3,1,1,1,500,2,1,100,10,10,10,10,10,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19852,40692291,19852,100,100,0,1,1,0,Entire apartment,Entire home/apt,6,3,3,4,500,1,5,100,10,10,10,10,10,10,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
19854,40693835,19854,NA,NA,0,1,1,1,Entire apartment,Entire home/apt,5,1.5,1,3,710,4,1,100,10,10,10,10,10,10,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19863,40696279,19863,89,100,0,2,1,1,Entire apartment,Entire home/apt,6,2.5,4,4,843,2,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
19865,40696527,19865,98,65,0,37,1,1,Entire apartment,Entire home/apt,5,2.5,3,2,700,2,1,60,6,6,8,6,8,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19867,40697985,19867,33,100,0,1,1,0,Entire apartment,Entire home/apt,3,1,1,1,161,5,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19879,40702123,19879,100,68,0,8,1,1,Entire apartment,Entire home/apt,5,2,2,4,700,2,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19880,40704327,19880,0,67,0,1,1,0,Private room in apartment,Private room,2,2.5,1,1,134,2,6,76,8,8,8,9,9,8,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19882,40704909,19882,100,100,0,1,1,0,Entire apartment,Entire home/apt,4,1,NA,1,346,1,33,93,10,10,10,10,10,9,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19885,40707202,19885,100,100,1,0,1,1,Entire apartment,Entire home/apt,4,1,NA,1,145,2,14,97,10,9,10,10,10,10,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19889,40708807,19889,100,87,0,0,1,1,Entire apartment,Entire home/apt,4,1,1,2,200,3,9,98,10,10,10,10,10,10,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
19891,40716813,19891,NA,100,0,0,1,0,Entire apartment,Entire home/apt,5,2,2,5,650,3,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
19893,40717817,19893,94,93,0,2,1,1,Entire apartment,Entire home/apt,6,2,3,5,400,2,1,100,10,10,10,10,10,10,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19894,40719932,19894,NA,NA,0,3,1,1,Entire apartment,Entire home/apt,4,1,1,2,350,2,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19895,40720261,19895,NA,NA,0,3,1,1,Entire apartment,Entire home/apt,4,1,1,2,350,2,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19900,40722375,19900,NA,50,0,0,1,1,Entire apartment,Entire home/apt,2,1,1,1,215,3,1,100,10,10,10,10,10,10,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19901,40723294,19901,100,100,1,3,1,1,Entire condominium,Entire home/apt,5,2,2,4,300,3,1,100,10,10,10,10,10,10,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0
19902,40724143,19902,NA,NA,0,1,1,1,Private room in apartment,Private room,2,2,1,1,120,40,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19906,40729397,19906,99,96,1,0,1,1,Private room in apartment,Private room,4,1.5,2,2,513,1,2,100,10,10,10,10,10,10,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
19907,40729479,19907,100,82,0,0,1,1,Entire apartment,Entire home/apt,4,1,1,3,386,3,10,100,10,10,10,10,10,9,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0
19908,40729776,19908,100,100,1,1,1,1,Entire apartment,Entire home/apt,4,1,1,2,243,1,10,98,10,10,10,10,10,9,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19910,40730709,19910,NA,NA,0,2,1,0,Entire apartment,Entire home/apt,6,2,1,1,800,5,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19912,40731174,19912,100,100,0,2,1,1,Private room in apartment,Private room,3,2.5,1,2,300,2,1,100,10,10,10,10,10,6,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19913,40731233,19913,83,83,1,5,1,1,Entire apartment,Entire home/apt,2,1,1,1,443,7,1,100,10,8,10,10,10,8,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
19914,40731629,19914,NA,NA,0,3,1,1,Entire apartment,Entire home/apt,4,1,1,2,350,2,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19917,40732371,19917,100,67,0,1,1,0,Entire apartment,Entire home/apt,5,2,1,2,571,3,1,100,10,8,10,10,10,10,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
19918,40732818,19918,50,NA,0,0,1,1,Entire apartment,Entire home/apt,3,1,1,2,350,4,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19919,40732827,19919,100,80,0,2,1,1,Private room in apartment,Private room,3,1,1,1,100,5,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
19921,40733361,19921,NA,NA,0,1,1,1,Entire apartment,Entire home/apt,5,1.5,2,7,743,5,1,100,10,10,10,10,10,10,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19923,40734016,19923,0,0,0,0,1,0,Private room in apartment,Private room,4,1,1,3,350,3,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19925,40734733,19925,0,0,0,0,1,0,Private room in apartment,Private room,2,1,1,1,200,3,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19926,40735232,19926,97,71,0,12,1,1,Private room in apartment,Private room,2,1,1,2,400,3,2,100,8,8,9,10,10,8,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19928,40735809,19928,100,99,1,2,1,1,Entire apartment,Entire home/apt,3,1,1,2,220,5,18,97,10,10,10,10,10,10,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
19929,40736263,19929,100,100,0,1,1,1,Entire apartment,Entire home/apt,2,1.5,1,2,603,5,12,100,10,10,10,10,10,10,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1
19931,40742063,19931,100,NA,0,2,1,1,Entire apartment,Entire home/apt,2,1,1,2,429,6,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19932,40744155,19932,NA,NA,0,1,1,1,Entire apartment,Entire home/apt,3,1,1,2,850,2,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19933,40744469,19933,80,47,0,5,1,1,Private room in apartment,Private room,2,1,1,2,220,5,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19934,40744987,19934,100,33,0,1,1,0,Entire apartment,Entire home/apt,2,1,1,2,400,30,1,100,10,10,10,10,10,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19936,40746727,19936,40,100,0,0,1,1,Entire apartment,Entire home/apt,4,1,1,1,500,7,1,100,10,10,10,10,10,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
